"species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"Umbilicaria decussata",-2261517.33407193,957284.440556591,-0.580977141857147,1.63192510604858,87.4661636352539,57.032398223877,0.938829123973846,-2.34814238548279,3.2869713306427,-0.347658067941666,-0.00423623993992805,0.113625727593899,-1.28916335105896,382.321258544922,60.2971649169922,17.3539772033691,39.9876976013184,148.584106445312,61.4321212768555,112.654472351074,116.085922241211
"Umbilicaria decussata",-2290073.84320192,905614.335817293,-6.35606384277344,5.55958032608032,31.9339179992676,418.318969726562,1.3251827955246,-16.0796051025391,17.4047870635986,-5.46549940109253,-2.14072442054749,-1.24031519889832,-11.4902305603027,392.794860839844,57.1451034545898,6.95842361450195,44.0040740966797,154.147689819336,42.5826301574707,52.3586769104004,103.258346557617
"Umbilicaria decussata",-2287639.9844075,914527.603820092,-4.14783668518066,5.29887676239014,30.130012512207,430.386444091797,3.44910311698914,-14.1374654769897,17.5865688323975,-1.13268768787384,0.0903968587517738,1.01268315315247,-9.55493354797363,477.918731689453,71.8271789550781,24.8581085205078,36.6808967590332,184.123123168945,85.5709838867188,113.705551147461,91.8063125610352
"Umbilicaria decussata",-2287639.9844075,914527.603820092,-4.14783668518066,5.29887676239014,30.130012512207,430.386444091797,3.44910311698914,-14.1374654769897,17.5865688323975,-1.13268768787384,0.0903968587517738,1.01268315315247,-9.55493354797363,477.918731689453,71.8271789550781,24.8581085205078,36.6808967590332,184.123123168945,85.5709838867188,113.705551147461,91.8063125610352
"Umbilicaria decussata",-2276132.97823141,945929.629352642,-6.27197599411011,6.09343814849854,32.2204780578613,449.321807861328,2.32948350906372,-16.5806255340576,18.9101104736328,-5.32818174362183,-1.70560300350189,-0.751883089542389,-11.790566444397,330.455932617188,52.0911102294922,2.92083430290222,49.2119750976562,134.23176574707,28.9026794433594,40.6796989440918,85.9531860351562
"Umbilicaria decussata",-2289882.86905365,919821.432855136,-4.56046628952026,5.37952041625977,30.2110557556152,432.392791748047,3.31822156906128,-14.4881706237793,17.8063907623291,-3.49941158294678,-0.277039587497711,0.674126386642456,-9.92945575714111,383.090423583984,56.9316596984863,4.65658140182495,48.1883544921875,156.330047607422,33.6800270080566,43.3714332580566,100.977867126465
"Umbilicaria decussata",-2290888.66413929,918253.475245578,-4.62132549285889,5.38218975067139,30.2303428649902,431.147186279297,3.24953413009644,-14.5544891357422,17.8040218353271,-3.51878595352173,-0.355884790420532,0.595982432365417,-9.99421310424805,385.160339355469,57.159538269043,5.60696315765381,46.9579582214355,156.063613891602,35.9283485412598,46.4758987426758,101.112815856934
"Umbilicaria decussata",-2273352.98975803,964981.092507093,-1.10292410850525,1.82537472248077,81.5912246704102,69.5222244262695,0.654749929904938,-3.1248574256897,3.77960729598999,-0.631762683391571,-0.387938678264618,-0.247228309512138,-1.96071124076843,385.150268554688,60.2323913574219,12.8642091751099,39.9647827148438,149.881790161133,60.4330863952637,105.643562316895,104.027099609375
"Umbilicaria decussata",-2274530.23964265,962202.948389309,-0.300985336303711,1.28411018848419,96.0609130859375,25.5331363677979,0.628140568733215,-1.36363625526428,1.99177694320679,-0.232626229524612,-0.0445480942726135,0.00948684010654688,-0.61813098192215,380.260101318359,60.0072784423828,12.3052625656128,40.3755989074707,149.033615112305,59.5465278625488,114.253021240234,115.553833007812
"Umbilicaria decussata",-2310889.20283209,918990.852538654,-8.26814079284668,5.93704986572266,33.1137619018555,412.283477783203,-0.00603058934211731,-17.9301204681396,17.9240894317627,-7.10940170288086,-4.06487941741943,-3.17407131195068,-13.3003902435303,398.191314697266,59.8520050048828,6.97298860549927,44.2768936157227,154.430908203125,44.7061500549316,58.9059982299805,105.139198303223
"Umbilicaria decussata",-2327110.48288228,931728.196652567,-11.9134178161621,6.54712772369385,36.6468887329102,397.568420410156,-3.5709376335144,-21.4319763183594,17.8610401153564,-10.1050224304199,-7.79554033279419,-6.92019414901733,-16.7321434020996,363.266448974609,56.4319953918457,3.4300103187561,49.8416748046875,143.195159912109,37.0505867004395,50.3197212219238,99.535758972168
"Umbilicaria decussata",-2278379.50582039,1189084.43868482,-5.58371210098267,4.70996236801147,28.2378940582275,415.121246337891,2.57278084754944,-14.112078666687,16.6848583221436,-10.2259864807129,-0.885943710803986,-0.237930431962013,-10.4521799087524,432.417877197266,54,8.92076301574707,42.186897277832,145.718460083008,39.4720001220703,48.6742973327637,133.718460083008
"Umbilicaria decussata",-2285173.99325334,1187653.05848885,-6.43732309341431,5.13796901702881,28.0906219482422,467.999481201172,2.61578440666199,-15.6752471923828,18.2910308837891,-7.64709377288818,-1.18331062793732,-0.431758761405945,-11.9374599456787,451.141815185547,55.7885322570801,8.80375385284424,41.5082626342773,150.466781616211,41.1262092590332,53.1185874938965,137.982986450195
"Umbilicaria decussata",-2331141.05526458,1158202.88196822,-5.88517904281616,5.42423820495605,30.8578681945801,438.939422607422,2.59285736083984,-14.9837102890015,17.576566696167,-5.83809757232666,-1.19346952438354,-0.341315448284149,-11.0902462005615,536.714477539062,65.7340316772461,9.61368751525879,40.6092567443848,181.992279052734,52.3937950134277,62.9193000793457,158.306793212891
"Umbilicaria decussata",-2337873.14159047,1176819.68942824,-7.1788911819458,5.44737243652344,31.4212551116943,425.596771240234,1.17721319198608,-16.1581878662109,17.3354015350342,-7.15492725372314,-2.62015962600708,-1.78737926483154,-12.2408723831177,526.277099609375,64.9835357666016,8.84646511077881,41.2630996704102,177.777313232422,52.3968849182129,59.2890129089355,157.962524414062
"Umbilicaria decussata",-2332226.42228327,1192441.67155438,-7.10108947753906,5.67097806930542,31.5526428222656,442.167755126953,1.68650209903717,-16.2856121063232,17.9721145629883,-7.29017400741577,-2.28286504745483,-1.50029313564301,-12.3605642318726,506.362274169922,62.8671417236328,6.91827297210693,44.0605735778809,172.022247314453,42.5905838012695,54.6573181152344,156.757125854492
"Umbilicaria decussata",-2329929.03594441,1203410.74121387,-6.40087413787842,5.39181232452393,30.3898811340332,448.464141845703,2.30269145965576,-15.4388103485107,17.7415008544922,-10.0461931228638,-1.49002754688263,-0.714587450027466,-11.7373323440552,506.372314453125,62.2994689941406,8.64410305023193,43.255054473877,171.786712646484,44.7882041931152,54.3419723510742,157.608474731445
"Umbilicaria decussata",-2449434.10963524,1186664.35187042,-3.7798900604248,4.91485357284546,33.9341087341309,341.872192382812,2.45814156532288,-12.0228958129883,14.4810361862183,-1.62099134922028,-0.65494704246521,0.21720564365387,-8.21277618408203,833.753112792969,93.3470458984375,36.636833190918,25.1202507019043,259.677978515625,134.025039672852,161.656509399414,217.617156982422
"Umbilicaria decussata",-2453029.60954493,1190328.37000344,-4.70091247558594,5.00588417053223,33.8432273864746,349.728454589844,1.81745028495789,-12.9731016159058,14.7905521392822,-3.58776903152466,-1.45145976543427,-0.546537816524506,-9.1748514175415,791.266235351562,86.7236557006836,24.782922744751,30.2770862579346,248.512542724609,107.358039855957,128.053863525391,228.413528442383
"Umbilicaria decussata",-2466487.3166294,1196668.83529232,-4.36407089233398,4.94859170913696,33.9405670166016,342.659545898438,2.170649766922,-12.4049577713013,14.5756072998047,-2.20766973495483,-1.18992507457733,-0.262791991233826,-8.71363639831543,846.411804199219,93.8097610473633,31.9170360565186,27.3885402679443,261.466888427734,129.258453369141,149.998321533203,228.901245117188
"Umbilicaria decussata",-2386700.81436594,1365714.9990339,0,1,100,0,0.5,-0.5,1,0,0,0,0,397.101593017578,45.6842880249023,18.2014617919922,25.6298046112061,128.965179443359,75.7633590698242,115.490989685059,115.490989685059
"Umbilicaria decussata",-2472232.97715722,1268576.36603645,-4.53093862533569,4.70000410079956,32.4068489074707,343.288940429688,2.0643458366394,-12.4399585723877,14.5043039321899,-8.37200736999512,-1.16397726535797,-0.460399448871613,-8.92969417572021,807.95458984375,94.302131652832,18.3426322937012,35.1492004394531,257.400299072266,100.197242736816,117.782485961914,255.196395874023
"Umbilicaria decussata",-2503551.0216109,1218525.47002202,-2.9094090461731,4.67047452926636,33.3200950622559,325.67138671875,3.53956818580627,-10.4774580001831,14.0170269012451,-2.00329947471619,0.187773212790489,1.05004334449768,-6.97099828720093,878.947448730469,99.2631378173828,25.7368640899658,32.8553924560547,278.736877441406,120.210586547852,130.736862182617,272.263122558594
"Umbilicaria decussata",-2504774.95848793,1216680.1906665,-2.9094090461731,4.67047452926636,33.3200950622559,325.67138671875,3.53956818580627,-10.4774580001831,14.0170269012451,-2.00329947471619,0.187773212790489,1.05004334449768,-6.97099828720093,878.947448730469,99.2631378173828,25.7368640899658,32.8553924560547,278.736877441406,120.210586547852,130.736862182617,272.263122558594
"Umbilicaria decussata",-2474816.54347529,1277118.88149933,-5.23946142196655,4.50795316696167,30.9581089019775,355.155517578125,1.37077558040619,-13.1914987564087,14.562273979187,-2.88340830802917,-1.70535635948181,-0.997758805751801,-9.71700382232666,831.802490234375,91.7176284790039,35.1184577941895,26.9174308776855,264.136749267578,145.645278930664,171.211090087891,213.285140991211
