"species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"background",-2619468.66640445,1824174.00120961,-4.03140592575073,6.10957717895508,37.4678421020508,390.117095947266,3.15985870361328,-13.1463670730591,16.3062267303467,0.223341763019562,-8.28760623931885,0.6828733086586,-8.90573787689209,646.12158203125,67.53759765625,36.4060516357422,19.3110103607178,189.829467773438,135.174224853516,189.829467773438,143.101760864258
"background",-1824322.31380591,915125.391132192,-23.3919792175293,7.68014907836914,30.1185340881348,631.399353027344,-8.9332389831543,-34.4310913085938,25.4978523254395,-22.2370548248291,-15.1238193511963,-14.6428089141846,-29.9733867645264,71.673942565918,15.08824634552,0,88.0493850708008,32.2349815368652,1.87819182872772,4.71808624267578,27.9758625030518
"background",-2245507.80580756,943984.056104864,-6.57902240753174,6.39407396316528,32.328971862793,466.269409179688,2.47708344459534,-17.3007755279541,19.7778606414795,-5.27220726013184,-1.78241348266602,-0.840195655822754,-12.3349514007568,292.016998291016,46.532585144043,3.2268488407135,49.8329429626465,118.878608703613,24.8596820831299,37.2228698730469,73.7461318969727
"background",-2466487.3166294,1196668.83529232,-4.36407089233398,4.94859170913696,33.9405670166016,342.659545898438,2.170649766922,-12.4049577713013,14.5756072998047,-2.20766973495483,-1.18992507457733,-0.262791991233826,-8.71363639831543,846.411804199219,93.8097610473633,31.9170360565186,27.3885402679443,261.466888427734,129.258453369141,149.998321533203,228.901245117188
"background",-2631287.09278694,1496597.75315835,-3.69940114021301,3.81235814094543,29.6913185119629,328.738891601562,1.84242403507233,-10.9977540969849,12.8401784896851,-1.43791949748993,-7.24089193344116,0.0046424507163465,-8.06787872314453,517.275817871094,57.7161674499512,23.3749008178711,27.5657081604004,160.997970581055,95.4344253540039,112.748092651367,105.403617858887
"background",-2426692.98647384,1536185.03094775,-6.57740783691406,6.05137252807617,33.113353729248,473.295471191406,1.91638505458832,-16.3575439453125,18.2739276885986,-11.5390710830688,-1.62462186813354,-0.782638072967529,-12.3689870834351,346.264099121094,45.1695861816406,17.0443859100342,28.2882976531982,114.311965942383,68.7210998535156,69.2865753173828,100.645790100098
"background",-2205508.1238483,934771.498940679,-5.07633209228516,6.3761100769043,31.7477531433105,488.671783447266,3.75250959396362,-16.3318157196045,20.0843257904053,-2.32225155830383,-0.0249713193625212,0.900965392589569,-11.1536283493042,300.599243164062,49.5190658569336,9.47497463226318,46.4724998474121,123.241432189941,38.1604614257812,54.1913795471191,61.6710586547852
"background",-2277068.01772189,902519.18509296,-3.24656987190247,5.17647314071655,30.8123397827148,408.215454101562,3.70000004768372,-13.1000003814697,16.8000011444092,-0.233333334326744,0.756200671195984,1.58953392505646,-8.44705390930176,468.674194335938,71,24,34.9524345397949,174.558059692383,84.5580596923828,102.116119384766,89.5580596923828
"background",-2290073.84320192,905614.335817293,-6.35606384277344,5.55958032608032,31.9339179992676,418.318969726562,1.3251827955246,-16.0796051025391,17.4047870635986,-5.46549940109253,-2.14072442054749,-1.24031519889832,-11.4902305603027,392.794860839844,57.1451034545898,6.95842361450195,44.0040740966797,154.147689819336,42.5826301574707,52.3586769104004,103.258346557617
"background",-2623592.19618942,1610867.63855787,-2.93498396873474,4.71679639816284,35.6330833435059,306.238525390625,2.87241077423096,-10.3646545410156,13.2370653152466,-2.55459308624268,-2.58065390586853,0.707610428333282,-6.81575441360474,760.527160644531,89.764533996582,43.792552947998,23.7837753295898,251.969375610352,156.808624267578,162.832168579102,160.957260131836
"background",-1880248.32863051,801642.102122726,-13.6516437530518,7.1779351234436,31.3368339538574,545.931823730469,-1.69050061702728,-24.5961837768555,22.9056835174561,-14.236909866333,-6.96156644821167,-6.17712688446045,-19.6822452545166,142.812530517578,27.0231533050537,0,67.8728408813477,66.0119476318359,4.0857572555542,10.407262802124,40.0963363647461
"background",-2437962.13598144,1533674.58662883,-5.78547620773315,5.78984069824219,33.1805076599121,445.384460449219,2.33336400985718,-15.1169986724854,17.4503631591797,-10.4945802688599,-0.356037348508835,-0.351632416248322,-11.2698554992676,424.16650390625,49.0192070007324,22.7899017333984,23.3625774383545,134.332244873047,83.6936950683594,83.6936950683594,115.756103515625
